Season,ISOyear,ISOweek,WeekBeginning,WeekEnding,Country,Pathogen,NumberAdmissionsPerWeek,RateAdmissionsPerWeek,Population
2024/25,2025,16,20250414,20250420,S92000003,Rhinovirus,65,1.2,5546900
2024/25,2025,16,20250414,20250420,S92000003,Seasonal coronavirus,13,0.2,5546900
2024/25,2025,17,20250421,20250427,S92000003,Adenovirus,46,0.8,5546900
2024/25,2025,17,20250421,20250427,S92000003,COVID-19,49,0.9,5546900
2024/25,2025,17,20250421,20250427,S92000003,HMPV,39,0.7,5546900
2024/25,2025,17,20250421,20250427,S92000003,Influenza (All),62,1.1,5546900
2024/25,2025,17,20250421,20250427,S92000003,Influenza A,40,0.7,5546900
2024/25,2025,17,20250421,20250427,S92000003,Influenza B,22,0.4,5546900
2024/25,2025,17,20250421,20250427,S92000003,Mycoplasma pneumoniae,1,0,5546900
2024/25,2025,17,20250421,20250427,S92000003,Parainfluenza (Any Type),14,0.3,5546900
2024/25,2025,17,20250421,20250427,S92000003,RSV,9,0.2,5546900
2024/25,2025,17,20250421,20250427,S92000003,Rhinovirus,65,1.2,5546900
2024/25,2025,17,20250421,20250427,S92000003,Seasonal coronavirus,13,0.2,5546900
2024/25,2025,18,20250428,20250504,S92000003,Adenovirus,21,0.4,5546900
2024/25,2025,18,20250428,20250504,S92000003,COVID-19,49,0.9,5546900
2024/25,2025,18,20250428,20250504,S92000003,HMPV,52,0.9,5546900
2024/25,2025,18,20250428,20250504,S92000003,Influenza (All),45,0.8,5546900
2024/25,2025,18,20250428,20250504,S92000003,Influenza A,25,0.5,5546900
2024/25,2025,18,20250428,20250504,S92000003,Influenza B,20,0.4,5546900
2024/25,2025,18,20250428,20250504,S92000003,Mycoplasma pneumoniae,0,0,5546900
2024/25,2025,18,20250428,20250504,S92000003,Parainfluenza (Any Type),28,0.5,5546900
2024/25,2025,18,20250428,20250504,S92000003,RSV,7,0.1,5546900
2024/25,2025,18,20250428,20250504,S92000003,Rhinovirus,79,1.4,5546900
2024/25,2025,18,20250428,20250504,S92000003,Seasonal coronavirus,9,0.2,5546900
2024/25,2025,19,20250505,20250511,S92000003,Adenovirus,24,0.4,5546900
2024/25,2025,19,20250505,20250511,S92000003,COVID-19,56,1,5546900
2024/25,2025,19,20250505,20250511,S92000003,HMPV,25,0.5,5546900
2024/25,2025,19,20250505,20250511,S92000003,Influenza (All),27,0.5,5546900
2024/25,2025,19,20250505,20250511,S92000003,Influenza A,19,0.3,5546900
2024/25,2025,19,20250505,20250511,S92000003,Influenza B,8,0.1,5546900
2024/25,2025,19,20250505,20250511,S92000003,Mycoplasma pneumoniae,2,0,5546900
2024/25,2025,19,20250505,20250511,S92000003,Parainfluenza (Any Type),27,0.5,5546900
2024/25,2025,19,20250505,20250511,S92000003,RSV,5,0.1,5546900
2024/25,2025,19,20250505,20250511,S92000003,Rhinovirus,78,1.4,5546900
2024/25,2025,19,20250505,20250511,S92000003,Seasonal coronavirus,6,0.1,5546900
2024/25,2025,20,20250512,20250518,S92000003,Adenovirus,30,0.5,5546900
2024/25,2025,20,20250512,20250518,S92000003,COVID-19,65,1.2,5546900
2024/25,2025,20,20250512,20250518,S92000003,HMPV,21,0.4,5546900
2024/25,2025,20,20250512,20250518,S92000003,Influenza (All),14,0.3,5546900
2024/25,2025,20,20250512,20250518,S92000003,Influenza A,7,0.1,5546900
2024/25,2025,20,20250512,20250518,S92000003,Influenza B,7,0.1,5546900
2024/25,2025,20,20250512,20250518,S92000003,Mycoplasma pneumoniae,1,0,5546900
2024/25,2025,20,20250512,20250518,S92000003,Parainfluenza (Any Type),31,0.6,5546900
2024/25,2025,20,20250512,20250518,S92000003,RSV,2,0,5546900
2024/25,2025,20,20250512,20250518,S92000003,Rhinovirus,92,1.7,5546900
2024/25,2025,20,20250512,20250518,S92000003,Seasonal coronavirus,4,0.1,5546900
2024/25,2025,21,20250519,20250525,S92000003,Adenovirus,28,0.5,5546900
2024/25,2025,21,20250519,20250525,S92000003,COVID-19,62,1.1,5546900
2024/25,2025,21,20250519,20250525,S92000003,HMPV,10,0.2,5546900
2024/25,2025,21,20250519,20250525,S92000003,Influenza (All),21,0.4,5546900
2024/25,2025,21,20250519,20250525,S92000003,Influenza A,15,0.3,5546900
2024/25,2025,21,20250519,20250525,S92000003,Influenza B,6,0.1,5546900
2024/25,2025,21,20250519,20250525,S92000003,Mycoplasma pneumoniae,2,0,5546900
2024/25,2025,21,20250519,20250525,S92000003,Parainfluenza (Any Type),43,0.8,5546900
2024/25,2025,21,20250519,20250525,S92000003,RSV,0,0,5546900
2024/25,2025,21,20250519,20250525,S92000003,Rhinovirus,72,1.3,5546900
2024/25,2025,21,20250519,20250525,S92000003,Seasonal coronavirus,4,0.1,5546900
2024/25,2025,22,20250526,20250601,S92000003,Adenovirus,24,0.4,5546900
2024/25,2025,22,20250526,20250601,S92000003,COVID-19,74,1.3,5546900
2024/25,2025,22,20250526,20250601,S92000003,HMPV,20,0.4,5546900
2024/25,2025,22,20250526,20250601,S92000003,Influenza (All),18,0.3,5546900
2024/25,2025,22,20250526,20250601,S92000003,Influenza A,15,0.3,5546900
2024/25,2025,22,20250526,20250601,S92000003,Influenza B,3,0.1,5546900
2024/25,2025,22,20250526,20250601,S92000003,Mycoplasma pneumoniae,2,0,5546900
2024/25,2025,22,20250526,20250601,S92000003,Parainfluenza (Any Type),32,0.6,5546900
2024/25,2025,22,20250526,20250601,S92000003,RSV,0,0,5546900
2024/25,2025,22,20250526,20250601,S92000003,Rhinovirus,79,1.4,5546900
2024/25,2025,22,20250526,20250601,S92000003,Seasonal coronavirus,3,0.1,5546900
2024/25,2025,23,20250602,20250608,S92000003,Adenovirus,24,0.4,5546900
2024/25,2025,23,20250602,20250608,S92000003,COVID-19,72,1.3,5546900
2024/25,2025,23,20250602,20250608,S92000003,HMPV,18,0.3,5546900
2024/25,2025,23,20250602,20250608,S92000003,Influenza (All),17,0.3,5546900
2024/25,2025,23,20250602,20250608,S92000003,Influenza A,14,0.3,5546900
2024/25,2025,23,20250602,20250608,S92000003,Influenza B,3,0.1,5546900
2024/25,2025,23,20250602,20250608,S92000003,Mycoplasma pneumoniae,2,0,5546900
2024/25,2025,23,20250602,20250608,S92000003,Parainfluenza (Any Type),41,0.7,5546900
2024/25,2025,23,20250602,20250608,S92000003,RSV,3,0.1,5546900
2024/25,2025,23,20250602,20250608,S92000003,Rhinovirus,89,1.6,5546900
2024/25,2025,23,20250602,20250608,S92000003,Seasonal coronavirus,1,0,5546900
2024/25,2025,24,20250609,20250615,S92000003,Adenovirus,25,0.5,5546900
2024/25,2025,24,20250609,20250615,S92000003,COVID-19,99,1.8,5546900
2024/25,2025,24,20250609,20250615,S92000003,HMPV,10,0.2,5546900
2024/25,2025,24,20250609,20250615,S92000003,Influenza (All),16,0.3,5546900
2024/25,2025,24,20250609,20250615,S92000003,Influenza A,14,0.3,5546900
2024/25,2025,24,20250609,20250615,S92000003,Influenza B,2,0,5546900
2024/25,2025,24,20250609,20250615,S92000003,Mycoplasma pneumoniae,0,0,5546900
2024/25,2025,24,20250609,20250615,S92000003,Parainfluenza (Any Type),35,0.6,5546900
2024/25,2025,24,20250609,20250615,S92000003,RSV,2,0,5546900
2024/25,2025,24,20250609,20250615,S92000003,Rhinovirus,83,1.5,5546900
2024/25,2025,24,20250609,20250615,S92000003,Seasonal coronavirus,1,0,5546900
2024/25,2025,25,20250616,20250622,S92000003,Adenovirus,29,0.5,5546900
2024/25,2025,25,20250616,20250622,S92000003,COVID-19,115,2.1,5546900
2024/25,2025,25,20250616,20250622,S92000003,HMPV,10,0.2,5546900
2024/25,2025,25,20250616,20250622,S92000003,Influenza (All),19,0.3,5546900
2024/25,2025,25,20250616,20250622,S92000003,Influenza A,18,0.3,5546900
2024/25,2025,25,20250616,20250622,S92000003,Influenza B,1,0,5546900
2024/25,2025,25,20250616,20250622,S92000003,Mycoplasma pneumoniae,3,0.1,5546900
2024/25,2025,25,20250616,20250622,S92000003,Parainfluenza (Any Type),39,0.7,5546900
2024/25,2025,25,20250616,20250622,S92000003,RSV,0,0,5546900
2024/25,2025,25,20250616,20250622,S92000003,Rhinovirus,86,1.6,5546900
2024/25,2025,25,20250616,20250622,S92000003,Seasonal coronavirus,1,0,5546900
2024/25,2025,26,20250623,20250629,S92000003,Adenovirus,21,0.4,5546900
2024/25,2025,26,20250623,20250629,S92000003,COVID-19,111,2,5546900
2024/25,2025,26,20250623,20250629,S92000003,HMPV,10,0.2,5546900
2024/25,2025,26,20250623,20250629,S92000003,Influenza (All),15,0.3,5546900
2024/25,2025,26,20250623,20250629,S92000003,Influenza A,15,0.3,5546900
2024/25,2025,26,20250623,20250629,S92000003,Influenza B,0,0,5546900
2024/25,2025,26,20250623,20250629,S92000003,Mycoplasma pneumoniae,1,0,5546900
2024/25,2025,26,20250623,20250629,S92000003,Parainfluenza (Any Type),26,0.5,5546900
2024/25,2025,26,20250623,20250629,S92000003,RSV,4,0.1,5546900
2024/25,2025,26,20250623,20250629,S92000003,Rhinovirus,87,1.6,5546900
2024/25,2025,26,20250623,20250629,S92000003,Seasonal coronavirus,0,0,5546900
2024/25,2025,27,20250630,20250706,S92000003,Adenovirus,23,0.4,5546900
2024/25,2025,27,20250630,20250706,S92000003,COVID-19,84,1.5,5546900
2024/25,2025,27,20250630,20250706,S92000003,HMPV,18,0.3,5546900
2024/25,2025,27,20250630,20250706,S92000003,Influenza (All),9,0.2,5546900
2024/25,2025,27,20250630,20250706,S92000003,Influenza A,9,0.2,5546900
2024/25,2025,27,20250630,20250706,S92000003,Influenza B,0,0,5546900
2024/25,2025,27,20250630,20250706,S92000003,Mycoplasma pneumoniae,1,0,5546900
2024/25,2025,27,20250630,20250706,S92000003,Parainfluenza (Any Type),32,0.6,5546900
2024/25,2025,27,20250630,20250706,S92000003,RSV,5,0.1,5546900
2024/25,2025,27,20250630,20250706,S92000003,Rhinovirus,76,1.4,5546900
2024/25,2025,27,20250630,20250706,S92000003,Seasonal coronavirus,1,0,5546900
2024/25,2025,28,20250707,20250713,S92000003,Adenovirus,27,0.5,5546900
2024/25,2025,28,20250707,20250713,S92000003,COVID-19,81,1.5,5546900
2024/25,2025,28,20250707,20250713,S92000003,HMPV,8,0.1,5546900
2024/25,2025,28,20250707,20250713,S92000003,Influenza (All),8,0.1,5546900
2024/25,2025,28,20250707,20250713,S92000003,Influenza A,8,0.1,5546900
2024/25,2025,28,20250707,20250713,S92000003,Influenza B,0,0,5546900
2024/25,2025,28,20250707,20250713,S92000003,Mycoplasma pneumoniae,0,0,5546900
2024/25,2025,28,20250707,20250713,S92000003,Parainfluenza (Any Type),22,0.4,5546900
2024/25,2025,28,20250707,20250713,S92000003,RSV,4,0.1,5546900
2024/25,2025,28,20250707,20250713,S92000003,Rhinovirus,59,1.1,5546900
2024/25,2025,28,20250707,20250713,S92000003,Seasonal coronavirus,4,0.1,5546900
2024/25,2025,29,20250714,20250720,S92000003,Adenovirus,12,0.2,5546900
2024/25,2025,29,20250714,20250720,S92000003,COVID-19,118,2.1,5546900
2024/25,2025,29,20250714,20250720,S92000003,HMPV,7,0.1,5546900
2024/25,2025,29,20250714,20250720,S92000003,Influenza (All),10,0.2,5546900
2024/25,2025,29,20250714,20250720,S92000003,Influenza A,10,0.2,5546900
2024/25,2025,29,20250714,20250720,S92000003,Influenza B,0,0,5546900
2024/25,2025,29,20250714,20250720,S92000003,Mycoplasma pneumoniae,0,0,5546900
2024/25,2025,29,20250714,20250720,S92000003,Parainfluenza (Any Type),18,0.3,5546900
2024/25,2025,29,20250714,20250720,S92000003,RSV,2,0,5546900
2024/25,2025,29,20250714,20250720,S92000003,Rhinovirus,55,1,5546900
2024/25,2025,29,20250714,20250720,S92000003,Seasonal coronavirus,1,0,5546900
2024/25,2025,30,20250721,20250727,S92000003,Adenovirus,9,0.2,5546900
2024/25,2025,30,20250721,20250727,S92000003,COVID-19,88,1.6,5546900
2024/25,2025,30,20250721,20250727,S92000003,HMPV,2,0,5546900
2024/25,2025,30,20250721,20250727,S92000003,Influenza (All),9,0.2,5546900
2024/25,2025,30,20250721,20250727,S92000003,Influenza A,9,0.2,5546900
2024/25,2025,30,20250721,20250727,S92000003,Influenza B,0,0,5546900
2024/25,2025,30,20250721,20250727,S92000003,Mycoplasma pneumoniae,0,0,5546900
2024/25,2025,30,20250721,20250727,S92000003,Parainfluenza (Any Type),18,0.3,5546900
2024/25,2025,30,20250721,20250727,S92000003,RSV,3,0.1,5546900
2024/25,2025,30,20250721,20250727,S92000003,Rhinovirus,43,0.8,5546900
2024/25,2025,30,20250721,20250727,S92000003,Seasonal coronavirus,4,0.1,5546900
2024/25,2025,31,20250728,20250803,S92000003,Adenovirus,11,0.2,5546900
2024/25,2025,31,20250728,20250803,S92000003,COVID-19,101,1.8,5546900
2024/25,2025,31,20250728,20250803,S92000003,HMPV,4,0.1,5546900
2024/25,2025,31,20250728,20250803,S92000003,Influenza (All),7,0.1,5546900
2024/25,2025,31,20250728,20250803,S92000003,Influenza A,7,0.1,5546900
2024/25,2025,31,20250728,20250803,S92000003,Influenza B,0,0,5546900
2024/25,2025,31,20250728,20250803,S92000003,Mycoplasma pneumoniae,0,0,5546900
2024/25,2025,31,20250728,20250803,S92000003,Parainfluenza (Any Type),8,0.1,5546900
2024/25,2025,31,20250728,20250803,S92000003,RSV,2,0,5546900
2024/25,2025,31,20250728,20250803,S92000003,Rhinovirus,51,0.9,5546900
2024/25,2025,31,20250728,20250803,S92000003,Seasonal coronavirus,1,0,5546900
2024/25,2025,32,20250804,20250810,S92000003,Adenovirus,13,0.2,5546900
2024/25,2025,32,20250804,20250810,S92000003,COVID-19,118,2.1,5546900
2024/25,2025,32,20250804,20250810,S92000003,HMPV,4,0.1,5546900
2024/25,2025,32,20250804,20250810,S92000003,Influenza (All),12,0.2,5546900
2024/25,2025,32,20250804,20250810,S92000003,Influenza A,12,0.2,5546900
2024/25,2025,32,20250804,20250810,S92000003,Influenza B,0,0,5546900
2024/25,2025,32,20250804,20250810,S92000003,Mycoplasma pneumoniae,1,0,5546900
2024/25,2025,32,20250804,20250810,S92000003,Parainfluenza (Any Type),14,0.3,5546900
2024/25,2025,32,20250804,20250810,S92000003,RSV,1,0,5546900
2024/25,2025,32,20250804,20250810,S92000003,Rhinovirus,65,1.2,5546900
2024/25,2025,32,20250804,20250810,S92000003,Seasonal coronavirus,1,0,5546900
2024/25,2025,33,20250811,20250817,S92000003,Adenovirus,19,0.3,5546900
2024/25,2025,33,20250811,20250817,S92000003,COVID-19,142,2.6,5546900
2024/25,2025,33,20250811,20250817,S92000003,HMPV,0,0,5546900
2024/25,2025,33,20250811,20250817,S92000003,Influenza (All),16,0.3,5546900
2024/25,2025,33,20250811,20250817,S92000003,Influenza A,15,0.3,5546900
2024/25,2025,33,20250811,20250817,S92000003,Influenza B,1,0,5546900
2024/25,2025,33,20250811,20250817,S92000003,Mycoplasma pneumoniae,0,0,5546900
2024/25,2025,33,20250811,20250817,S92000003,Parainfluenza (Any Type),15,0.3,5546900
2024/25,2025,33,20250811,20250817,S92000003,RSV,5,0.1,5546900
2024/25,2025,33,20250811,20250817,S92000003,Rhinovirus,42,0.8,5546900
2024/25,2025,33,20250811,20250817,S92000003,Seasonal coronavirus,0,0,5546900
2024/25,2025,34,20250818,20250824,S92000003,Adenovirus,12,0.2,5546900
2024/25,2025,34,20250818,20250824,S92000003,COVID-19,146,2.6,5546900
2024/25,2025,34,20250818,20250824,S92000003,HMPV,2,0,5546900
2024/25,2025,34,20250818,20250824,S92000003,Influenza (All),9,0.2,5546900
2024/25,2025,34,20250818,20250824,S92000003,Influenza A,8,0.1,5546900
2024/25,2025,34,20250818,20250824,S92000003,Influenza B,1,0,5546900
2024/25,2025,34,20250818,20250824,S92000003,Mycoplasma pneumoniae,0,0,5546900
2024/25,2025,34,20250818,20250824,S92000003,Parainfluenza (Any Type),9,0.2,5546900
2024/25,2025,34,20250818,20250824,S92000003,RSV,4,0.1,5546900
2024/25,2025,34,20250818,20250824,S92000003,Rhinovirus,47,0.8,5546900
2024/25,2025,34,20250818,20250824,S92000003,Seasonal coronavirus,2,0,5546900
2024/25,2025,35,20250825,20250831,S92000003,Adenovirus,12,0.2,5546900
2024/25,2025,35,20250825,20250831,S92000003,COVID-19,197,3.6,5546900
2024/25,2025,35,20250825,20250831,S92000003,HMPV,7,0.1,5546900
2024/25,2025,35,20250825,20250831,S92000003,Influenza (All),20,0.4,5546900
2024/25,2025,35,20250825,20250831,S92000003,Influenza A,20,0.4,5546900
2024/25,2025,35,20250825,20250831,S92000003,Influenza B,0,0,5546900
2024/25,2025,35,20250825,20250831,S92000003,Mycoplasma pneumoniae,2,0,5546900
2024/25,2025,35,20250825,20250831,S92000003,Parainfluenza (Any Type),3,0.1,5546900
2024/25,2025,35,20250825,20250831,S92000003,RSV,5,0.1,5546900
2024/25,2025,35,20250825,20250831,S92000003,Rhinovirus,95,1.7,5546900
2024/25,2025,35,20250825,20250831,S92000003,Seasonal coronavirus,1,0,5546900
2024/25,2025,36,20250901,20250907,S92000003,Adenovirus,16,0.3,5546900
2024/25,2025,36,20250901,20250907,S92000003,COVID-19,208,3.7,5546900
2024/25,2025,36,20250901,20250907,S92000003,HMPV,7,0.1,5546900
2024/25,2025,36,20250901,20250907,S92000003,Influenza (All),6,0.1,5546900
2024/25,2025,36,20250901,20250907,S92000003,Influenza A,6,0.1,5546900
2024/25,2025,36,20250901,20250907,S92000003,Influenza B,0,0,5546900
2024/25,2025,36,20250901,20250907,S92000003,Mycoplasma pneumoniae,1,0,5546900
2024/25,2025,36,20250901,20250907,S92000003,Parainfluenza (Any Type),16,0.3,5546900
2024/25,2025,36,20250901,20250907,S92000003,RSV,0,0,5546900
2024/25,2025,36,20250901,20250907,S92000003,Rhinovirus,124,2.2,5546900
2024/25,2025,36,20250901,20250907,S92000003,Seasonal coronavirus,0,0,5546900
2024/25,2025,37,20250908,20250914,S92000003,Adenovirus,9,0.2,5546900
2024/25,2025,37,20250908,20250914,S92000003,COVID-19,188,3.4,5546900
2024/25,2025,37,20250908,20250914,S92000003,HMPV,9,0.2,5546900
2024/25,2025,37,20250908,20250914,S92000003,Influenza (All),13,0.2,5546900
2024/25,2025,37,20250908,20250914,S92000003,Influenza A,12,0.2,5546900
2024/25,2025,37,20250908,20250914,S92000003,Influenza B,1,0,5546900
2024/25,2025,37,20250908,20250914,S92000003,Mycoplasma pneumoniae,0,0,5546900
2024/25,2025,37,20250908,20250914,S92000003,Parainfluenza (Any Type),7,0.1,5546900
2024/25,2025,37,20250908,20250914,S92000003,RSV,3,0.1,5546900
2024/25,2025,37,20250908,20250914,S92000003,Rhinovirus,134,2.4,5546900
2024/25,2025,37,20250908,20250914,S92000003,Seasonal coronavirus,3,0.1,5546900
2024/25,2025,38,20250915,20250921,S92000003,Adenovirus,20,0.4,5546900
2024/25,2025,38,20250915,20250921,S92000003,COVID-19,160,2.9,5546900
2024/25,2025,38,20250915,20250921,S92000003,HMPV,3,0.1,5546900
2024/25,2025,38,20250915,20250921,S92000003,Influenza (All),23,0.4,5546900
2024/25,2025,38,20250915,20250921,S92000003,Influenza A,21,0.4,5546900
2024/25,2025,38,20250915,20250921,S92000003,Influenza B,2,0,5546900
2024/25,2025,38,20250915,20250921,S92000003,Mycoplasma pneumoniae,0,0,5546900
2024/25,2025,38,20250915,20250921,S92000003,Parainfluenza (Any Type),14,0.3,5546900
2024/25,2025,38,20250915,20250921,S92000003,RSV,7,0.1,5546900
2024/25,2025,38,20250915,20250921,S92000003,Rhinovirus,124,2.2,5546900
2024/25,2025,38,20250915,20250921,S92000003,Seasonal coronavirus,1,0,5546900
2024/25,2025,39,20250922,20250928,S92000003,Adenovirus,17,0.3,5546900
2024/25,2025,39,20250922,20250928,S92000003,COVID-19,173,3.1,5546900
2024/25,2025,39,20250922,20250928,S92000003,HMPV,4,0.1,5546900
2024/25,2025,39,20250922,20250928,S92000003,Influenza (All),32,0.6,5546900
2024/25,2025,39,20250922,20250928,S92000003,Influenza A,32,0.6,5546900
2024/25,2025,39,20250922,20250928,S92000003,Influenza B,0,0,5546900
2024/25,2025,39,20250922,20250928,S92000003,Mycoplasma pneumoniae,0,0,5546900
2024/25,2025,39,20250922,20250928,S92000003,Parainfluenza (Any Type),5,0.1,5546900
2024/25,2025,39,20250922,20250928,S92000003,RSV,11,0.2,5546900
2024/25,2025,39,20250922,20250928,S92000003,Rhinovirus,92,1.7,5546900
2024/25,2025,39,20250922,20250928,S92000003,Seasonal coronavirus,1,0,5546900
2025/26,2025,40,20250929,20251005,S92000003,Adenovirus,25,0.5,5546900
2025/26,2025,40,20250929,20251005,S92000003,COVID-19,206,3.7,5546900
2025/26,2025,40,20250929,20251005,S92000003,HMPV,0,0,5546900
2025/26,2025,40,20250929,20251005,S92000003,Influenza (All),65,1.2,5546900
2025/26,2025,40,20250929,20251005,S92000003,Influenza A,64,1.2,5546900
2025/26,2025,40,20250929,20251005,S92000003,Influenza B,1,0,5546900
2025/26,2025,40,20250929,20251005,S92000003,Mycoplasma pneumoniae,2,0,5546900
2025/26,2025,40,20250929,20251005,S92000003,Parainfluenza (Any Type),7,0.1,5546900
2025/26,2025,40,20250929,20251005,S92000003,RSV,13,0.2,5546900
2025/26,2025,40,20250929,20251005,S92000003,Rhinovirus,92,1.7,5546900
2025/26,2025,40,20250929,20251005,S92000003,Seasonal coronavirus,1,0,5546900
2025/26,2025,41,20251006,20251012,S92000003,Adenovirus,26,0.5,5546900
2025/26,2025,41,20251006,20251012,S92000003,COVID-19,167,3,5546900
2025/26,2025,41,20251006,20251012,S92000003,HMPV,2,0,5546900
2025/26,2025,41,20251006,20251012,S92000003,Influenza (All),79,1.4,5546900
2025/26,2025,41,20251006,20251012,S92000003,Influenza A,77,1.4,5546900
2025/26,2025,41,20251006,20251012,S92000003,Influenza B,2,0,5546900
2025/26,2025,41,20251006,20251012,S92000003,Mycoplasma pneumoniae,1,0,5546900
2025/26,2025,41,20251006,20251012,S92000003,Parainfluenza (Any Type),15,0.3,5546900
2025/26,2025,41,20251006,20251012,S92000003,RSV,24,0.4,5546900
2025/26,2025,41,20251006,20251012,S92000003,Rhinovirus,106,1.9,5546900
2025/26,2025,41,20251006,20251012,S92000003,Seasonal coronavirus,0,0,5546900
2025/26,2025,42,20251013,20251019,S92000003,Adenovirus,20,0.4,5546900
2025/26,2025,42,20251013,20251019,S92000003,COVID-19,125,2.3,5546900
2025/26,2025,42,20251013,20251019,S92000003,HMPV,0,0,5546900
2025/26,2025,42,20251013,20251019,S92000003,Influenza (All),74,1.3,5546900
2025/26,2025,42,20251013,20251019,S92000003,Influenza A,74,1.3,5546900
2025/26,2025,42,20251013,20251019,S92000003,Influenza B,0,0,5546900
2025/26,2025,42,20251013,20251019,S92000003,Mycoplasma pneumoniae,2,0,5546900
2025/26,2025,42,20251013,20251019,S92000003,Parainfluenza (Any Type),12,0.2,5546900
2025/26,2025,42,20251013,20251019,S92000003,RSV,31,0.6,5546900
